org,mat,evento,dtEnt,hrEnt,dtSai,hrSai,dtCon,hrCon
ibazs,1938,2024-05-19 18:30:00.000000 UTC,2024-05-19,18:08,2024-05-19,20:42,2024-05-19,20:42
ibazs,1968,2024-05-19 18:30:00.000000 UTC,2024-05-19,18:09,2024-05-19,20:34,2024-05-19,20:34
ibazs,1972,2024-05-19 18:30:00.000000 UTC,2024-05-19,18:28,2024-05-19,20:41,2024-05-19,20:41
ibazs,1053,2024-05-26 10:00:00.000000 UTC,2024-05-26,10:11,2024-05-26,12:19,2024-05-26,12:19
ibazs,1156,2024-05-26 10:00:00.000000 UTC,2024-05-26,09:32,2024-05-26,12:20,2024-05-26,12:20
ibazs,1339,2024-05-26 10:00:00.000000 UTC,2024-05-26,10:24,2024-05-26,12:23,2024-05-26,12:23
ibazs,1640,2024-05-26 10:00:00.000000 UTC,2024-05-26,09:58,2024-05-26,12:21,2024-05-26,12:21
ibazs,1827,2024-05-26 10:00:00.000000 UTC,2024-05-26,08:55,2024-05-26,12:22,2024-05-26,12:22
ibazs,1876,2024-05-26 10:00:00.000000 UTC,2024-05-26,10:15,2024-05-26,12:18,2024-05-26,12:18
ibazs,1938,2024-05-26 10:00:00.000000 UTC,2024-05-26,09:53,,,,
ibazs,1977,2024-05-26 10:00:00.000000 UTC,2024-05-26,09:39,2024-05-26,12:17,2024-05-26,12:17
ibazs,1026,2024-05-26 18:30:00.000000 UTC,2024-05-26,18:51,,,,
ibazs,1087,2024-05-26 18:30:00.000000 UTC,2024-05-26,17:53,2024-05-26,21:03,2024-05-26,21:03
ibazs,1153,2024-05-26 18:30:00.000000 UTC,2024-05-26,18:25,2024-05-26,21:09,2024-05-26,21:09
ibazs,1449,2024-05-26 18:30:00.000000 UTC,2024-05-26,17:54,2024-05-26,21:03,2024-05-26,21:03
ibazs,1876,2024-05-26 18:30:00.000000 UTC,2024-05-26,18:40,2024-05-26,19:36,2024-05-26,19:36
ibazs,1915,2024-05-26 18:30:00.000000 UTC,2024-05-26,18:35,,,,
ibazs,1958,2024-05-26 18:30:00.000000 UTC,2024-05-26,18:39,2024-05-26,20:45,2024-05-26,20:45
ibazs,1982,2024-05-26 18:30:00.000000 UTC,2024-05-26,18:19,2024-05-26,21:09,2024-05-26,21:09
ibazs,1168,2024-05-29 20:00:00.000000 UTC,2024-05-29,20:04,,,,
ibazs,1835,2024-05-29 20:00:00.000000 UTC,2024-05-29,19:23,,,,
ibazs,1840,2024-05-29 20:00:00.000000 UTC,2024-05-29,19:24,,,,
ibazs,1099,2024-06-02 10:00:00.000000 UTC,2024-06-02,10:45,2024-06-02,12:05,2024-06-02,12:05
ibazs,1105,2024-06-02 10:00:00.000000 UTC,2024-06-02,10:01,2024-06-02,12:07,2024-06-02,12:07
ibazs,1135,2024-06-02 10:00:00.000000 UTC,2024-06-02,09:03,2024-06-02,12:08,2024-06-02,12:08
ibazs,1191,2024-06-02 10:00:00.000000 UTC,,,,,2024-06-02,12:12
ibazs,1310,2024-06-02 10:00:00.000000 UTC,2024-06-02,10:35,,,2024-06-02,12:12
ibazs,1732,2024-06-02 10:00:00.000000 UTC,2024-06-02,10:45,2024-06-02,12:05,2024-06-02,12:05
ibazs,1740,2024-06-02 10:00:00.000000 UTC,2024-06-02,10:52,2024-06-02,12:10,2024-06-02,12:10
ibazs,1784,2024-06-02 10:00:00.000000 UTC,2024-06-02,09:06,,,2024-06-02,12:12
ibazs,1860,2024-06-02 10:00:00.000000 UTC,2024-06-02,10:04,2024-06-02,12:09,2024-06-02,12:09
ibazs,1985,2024-06-02 10:00:00.000000 UTC,,,,,2024-06-02,12:12
ibazs,1988,2024-06-02 10:00:00.000000 UTC,2024-06-02,09:02,2024-06-02,12:08,2024-06-02,12:08
ibazs,1019,2024-06-02 18:30:00.000000 UTC,2024-06-02,17:54,2024-06-02,20:29,2024-06-02,20:29
ibazs,1043,2024-06-02 18:30:00.000000 UTC,2024-06-02,18:34,2024-06-02,20:27,2024-06-02,20:27
ibazs,1047,2024-06-02 18:30:00.000000 UTC,2024-06-02,17:27,,,,
ibazs,1213,2024-06-02 18:30:00.000000 UTC,2024-06-02,18:28,2024-06-02,20:29,2024-06-02,20:29
ibazs,1244,2024-06-02 18:30:00.000000 UTC,2024-06-02,19:05,2024-06-02,20:28,2024-06-02,20:28
ibazs,1329,2024-06-02 18:30:00.000000 UTC,2024-06-02,18:35,,,,
ibazs,1758,2024-06-02 18:30:00.000000 UTC,2024-06-02,17:43,2024-06-02,20:29,2024-06-02,20:29
ibazs,1993,2024-06-02 18:30:00.000000 UTC,2024-06-02,17:37,2024-06-02,20:27,2024-06-02,20:27
ibazs,1994,2024-06-02 18:30:00.000000 UTC,2024-06-02,17:51,2024-06-02,20:27,2024-06-02,20:27
ibazs,1212,2024-06-05 20:30:00.000000 UTC,2024-06-05,20:23,2024-06-05,21:49,2024-06-05,21:49
ibazs,1704,2024-06-05 20:30:00.000000 UTC,2024-06-05,19:28,2024-06-05,21:52,2024-06-05,21:52
ibazs,1891,2024-06-05 20:30:00.000000 UTC,2024-06-05,20:26,2024-06-05,21:52,2024-06-05,21:52
ibazs,1943,2024-06-05 20:30:00.000000 UTC,2024-06-05,20:24,,,,
ibazs,1160,2024-06-09 08:30:00.000000 UTC,2024-06-09,09:39,2024-06-09,12:13,2024-06-09,12:13
ibazs,1233,2024-06-09 08:30:00.000000 UTC,2024-06-09,20:55,2024-06-09,12:01,2024-06-09,12:01
ibazs,1244,2024-06-09 08:30:00.000000 UTC,2024-06-09,09:16,2024-06-09,12:08,2024-06-09,12:08
ibazs,1262,2024-06-09 08:30:00.000000 UTC,2024-06-09,09:09,2024-06-09,12:03,2024-06-09,12:03
ibazs,1538,2024-06-09 08:30:00.000000 UTC,2024-06-09,10:20,2024-06-09,12:03,2024-06-09,12:03
ibazs,1654,2024-06-09 08:30:00.000000 UTC,2024-06-09,10:27,,,,
ibazs,1656,2024-06-09 08:30:00.000000 UTC,2024-06-09,10:23,2024-06-09,12:14,2024-06-09,12:14
ibazs,1685,2024-06-09 08:30:00.000000 UTC,2024-06-09,21:37,,,,
ibazs,1688,2024-06-09 08:30:00.000000 UTC,2024-06-09,09:05,,,,
ibazs,1798,2024-06-09 08:30:00.000000 UTC,2024-06-09,09:56,2024-06-09,12:07,2024-06-09,12:07
ibazs,1938,2024-06-09 08:30:00.000000 UTC,2024-06-09,09:59,,,,
ibazs,1956,2024-06-09 08:30:00.000000 UTC,2024-06-09,09:27,,,2024-06-09,09:28
ibazs,1960,2024-06-09 08:30:00.000000 UTC,2024-06-09,21:19,2024-06-09,12:14,2024-06-09,12:14
ibazs,1974,2024-06-09 08:30:00.000000 UTC,2024-06-09,10:27,2024-06-09,11:59,2024-06-09,11:59
ibazs,1980,2024-06-09 08:30:00.000000 UTC,2024-06-09,21:08,2024-06-09,12:08,2024-06-09,12:08
ibazs,1996,2024-06-09 08:30:00.000000 UTC,2024-06-09,09:52,2024-06-09,12:12,2024-06-09,12:12
ibazs,2001,2024-06-09 08:30:00.000000 UTC,2024-06-09,10:19,2024-06-09,12:03,2024-06-09,12:03
ibazs,2002,2024-06-09 08:30:00.000000 UTC,2024-06-09,21:40,2024-06-09,11:53,2024-06-09,11:53
ibazs,1036,2024-06-09 18:30:00.000000 UTC,2024-06-09,18:28,,,,
ibazs,1043,2024-06-09 18:30:00.000000 UTC,2024-06-09,18:25,2024-06-09,20:26,2024-06-09,20:26
ibazs,1045,2024-06-09 18:30:00.000000 UTC,2024-06-09,19:00,2024-06-09,20:26,2024-06-09,20:26
ibazs,1222,2024-06-09 18:30:00.000000 UTC,2024-06-09,18:29,2024-06-09,20:23,2024-06-09,20:23
ibazs,1223,2024-06-09 18:30:00.000000 UTC,2024-06-09,19:00,2024-06-09,20:26,2024-06-09,20:26
ibazs,1233,2024-06-09 18:30:00.000000 UTC,2024-06-09,18:30,2024-06-09,20:34,2024-06-09,20:34
ibazs,1652,2024-06-09 18:30:00.000000 UTC,2024-06-09,18:21,,,,
ibazs,1954,2024-06-09 18:30:00.000000 UTC,2024-06-09,16:46,2024-06-09,19:48,,
ibazs,1968,2024-06-09 18:30:00.000000 UTC,2024-06-09,17:52,2024-06-09,20:29,2024-06-09,20:29
ibazs,2016,2024-06-09 18:30:00.000000 UTC,2024-06-09,19:10,2024-06-09,20:23,2024-06-09,20:23
ibazs,1222,2024-06-12 20:30:00.000000 UTC,2024-06-12,19:09,2024-06-12,21:38,2024-06-12,21:38
ibazs,1891,2024-06-12 20:30:00.000000 UTC,2024-06-12,19:52,2024-06-12,21:38,2024-06-12,21:38
ibazs,1043,2024-06-16 10:00:00.000000 UTC,2024-06-16,08:47,2024-06-16,11:58,2024-06-16,11:58
ibazs,1090,2024-06-16 10:00:00.000000 UTC,2024-06-16,10:31,2024-06-16,11:52,2024-06-16,11:52
ibazs,1125,2024-06-16 10:00:00.000000 UTC,2024-06-16,10:21,2024-06-16,11:53,2024-06-16,11:53
ibazs,1244,2024-06-16 10:00:00.000000 UTC,2024-06-16,08:51,2024-06-16,11:55,2024-06-16,11:55
ibazs,1288,2024-06-16 10:00:00.000000 UTC,2024-06-16,10:43,2024-06-16,11:48,2024-06-16,11:48
ibazs,1425,2024-06-16 10:00:00.000000 UTC,2024-06-16,09:43,2024-06-16,11:57,2024-06-16,11:57
ibazs,1624,2024-06-16 10:00:00.000000 UTC,2024-06-16,09:08,2024-06-16,11:53,2024-06-16,11:53
ibazs,1656,2024-06-16 10:00:00.000000 UTC,2024-06-16,09:54,2024-06-16,11:58,2024-06-16,11:58
ibazs,1681,2024-06-16 10:00:00.000000 UTC,2024-06-16,10:18,2024-06-16,11:49,2024-06-16,11:49
ibazs,1760,2024-06-16 10:00:00.000000 UTC,2024-06-16,10:33,2024-06-16,11:58,2024-06-16,11:58
ibazs,1860,2024-06-16 10:00:00.000000 UTC,2024-06-16,09:53,2024-06-16,10:55,2024-06-16,10:55
ibazs,2001,2024-06-16 10:00:00.000000 UTC,2024-06-16,10:01,2024-06-16,11:53,2024-06-16,11:53
ibazs,2003,2024-06-16 10:00:00.000000 UTC,2024-06-16,10:38,2024-06-16,11:49,2024-06-16,11:49
ibazs,2022,2024-06-16 10:00:00.000000 UTC,2024-06-16,09:57,2024-06-16,11:50,2024-06-16,11:50
ibazs,2024,2024-06-16 10:00:00.000000 UTC,2024-06-16,10:03,2024-06-16,11:51,2024-06-16,11:51
ibazs,2029,2024-06-16 10:00:00.000000 UTC,2024-06-16,10:12,2024-06-16,11:58,2024-06-16,11:58
ibazs,2030,2024-06-16 10:00:00.000000 UTC,2024-06-16,10:16,2024-06-16,11:56,2024-06-16,11:56
ibazs,2031,2024-06-16 10:00:00.000000 UTC,2024-06-16,10:20,2024-06-16,11:55,2024-06-16,11:55
ibazs,1036,2024-06-16 18:30:00.000000 UTC,2024-06-16,19:03,2024-06-16,20:11,2024-06-16,20:11
ibazs,1135,2024-06-16 18:30:00.000000 UTC,2024-06-16,18:25,2024-06-16,20:19,2024-06-16,20:19
ibazs,1420,2024-06-16 18:30:00.000000 UTC,2024-06-16,18:48,2024-06-16,20:22,2024-06-16,20:22
ibazs,1449,2024-06-16 18:30:00.000000 UTC,2024-06-16,19:07,2024-06-16,20:17,2024-06-16,20:17
ibazs,1827,2024-06-16 18:30:00.000000 UTC,2024-06-16,17:10,,,2024-06-16,20:42
ibazs,1975,2024-06-16 18:30:00.000000 UTC,2024-06-16,18:39,2024-06-16,20:20,2024-06-16,20:20
ibazs,2008,2024-06-16 18:30:00.000000 UTC,2024-06-16,18:41,2024-06-16,20:22,2024-06-16,20:22
ibazs,2038,2024-06-16 18:30:00.000000 UTC,2024-06-16,17:45,2024-06-16,20:30,2024-06-16,20:30
ibazs,2041,2024-06-16 18:30:00.000000 UTC,2024-06-16,19:01,,,2024-06-16,20:35
ibazs,2043,2024-06-16 18:30:00.000000 UTC,,,,,2024-06-16,20:34
ibazs,2045,2024-06-16 18:30:00.000000 UTC,2024-06-16,18:19,2024-06-16,20:27,2024-06-16,20:27
ibazs,1260,2024-06-20 20:00:00.000000 UTC,2024-06-20,19:13,2024-06-20,21:52,2024-06-20,21:52
ibazs,1784,2024-06-20 20:00:00.000000 UTC,2024-06-20,19:19,,,,
ibazs,1224,2024-06-23 10:00:00.000000 UTC,2024-06-23,10:05,,,,
ibazs,1393,2024-06-23 10:00:00.000000 UTC,2024-06-23,10:38,2024-06-23,11:53,2024-06-23,11:53
ibazs,1520,2024-06-23 10:00:00.000000 UTC,2024-06-23,10:57,,,,
ibazs,1938,2024-06-23 10:00:00.000000 UTC,2024-06-23,09:56,,,,
ibazs,1956,2024-06-23 10:00:00.000000 UTC,2024-06-23,10:26,2024-06-23,11:52,2024-06-23,11:52
ibazs,2001,2024-06-23 10:00:00.000000 UTC,2024-06-23,10:33,,,,
ibazs,2029,2024-06-23 10:00:00.000000 UTC,2024-06-23,10:28,2024-06-23,11:46,2024-06-23,11:46
ibazs,2042,2024-06-23 10:00:00.000000 UTC,2024-06-23,10:31,2024-06-23,11:52,2024-06-23,11:52
ibazs,2049,2024-06-23 10:00:00.000000 UTC,2024-06-23,10:08,2024-06-23,11:45,2024-06-23,11:45
ibazs,2052,2024-06-23 10:00:00.000000 UTC,2024-06-23,10:14,,,,
ibazs,1115,2024-06-23 18:30:00.000000 UTC,2024-06-23,18:19,,,,
ibazs,1260,2024-06-23 18:30:00.000000 UTC,2024-06-23,19:10,2024-06-23,20:23,2024-06-23,20:23
ibazs,1827,2024-06-23 18:30:00.000000 UTC,2024-06-23,18:27,2024-06-23,20:24,2024-06-23,20:24
ibazs,1891,2024-06-23 18:30:00.000000 UTC,2024-06-23,18:22,2024-06-23,20:24,2024-06-23,20:24
ibazs,1922,2024-06-23 18:30:00.000000 UTC,2024-06-23,19:50,2024-06-23,20:25,2024-06-23,20:25
ibazs,1043,2024-06-26 20:00:00.000000 UTC,2024-06-26,20:36,2024-06-26,21:32,2024-06-26,21:32
ibazs,1106,2024-06-26 20:00:00.000000 UTC,2024-06-26,20:33,2024-06-26,21:35,2024-06-26,21:35
ibazs,1860,2024-06-26 20:00:00.000000 UTC,2024-06-26,20:37,2024-06-26,21:36,2024-06-26,21:36
ibazs,2031,2024-06-26 20:00:00.000000 UTC,2024-06-26,20:35,2024-06-26,21:30,2024-06-26,21:30
ibazs,2057,2024-06-26 20:00:00.000000 UTC,2024-06-26,20:39,2024-06-26,21:32,2024-06-26,21:32
ibazs,1220,2024-07-03 19:39:00.000000 UTC,2024-07-03,19:58,,,,
teste,1003,2023-10-23 18:00:00.000000 UTC,2023-10-25,19:25,,,,
teste,1006,2023-11-02 19:00:00.000000 UTC,2023-11-05,11:17,2023-11-04,14:09,2023-11-04,14:11
teste,1004,2023-11-06 18:00:00.000000 UTC,2023-11-16,11:26,,,,
teste,1010,2023-12-25 20:00:00.000000 UTC,2023-12-25,19:08,2024-01-25,19:41,2024-01-25,19:41
teste,1000,2024-02-04 10:00:00.000000 UTC,2024-02-04,11:11,2024-04-10,23:05,2024-04-16,10:44
teste,1003,2024-02-04 10:00:00.000000 UTC,2024-04-15,17:09,2024-04-09,11:48,2024-04-13,11:50
teste,1010,2024-02-04 10:00:00.000000 UTC,2024-02-04,11:11,2024-04-09,11:48,2024-02-04,11:15
teste,1011,2024-02-04 10:00:00.000000 UTC,2024-02-04,11:11,2024-04-13,11:09,2024-04-13,11:09
teste,1014,2024-02-04 10:00:00.000000 UTC,2024-02-13,15:28,,,,
teste,1016,2024-02-04 10:00:00.000000 UTC,2024-03-19,22:43,,,,
teste,1022,2024-04-16 12:00:00.000000 UTC,2024-04-18,09:50,2024-04-18,14:06,,
teste,1010,2024-04-23 09:00:00.000000 UTC,2024-04-23,20:08,,,,
teste,1011,2024-04-23 09:00:00.000000 UTC,2024-04-23,20:08,,,,
teste,1022,2024-04-25 10:00:00.000000 UTC,2024-04-25,21:30,2024-04-25,21:47,,
teste,1010,2024-07-02 18:00:00.000000 UTC,2024-07-02,18:25,,,,
teste,1025,2024-07-02 18:00:00.000000 UTC,2024-07-05,16:51,,,,
ibarp,2,2023-08-13 16:00:00.000000 UTC,2023-08-14,14:15,2023-08-31,11:27,,
ibarp,3,2023-08-13 16:00:00.000000 UTC,2023-08-17,20:54,,,,
ibarp,1,2023-10-19 16:00:00.000000 UTC,2023-10-19,16:04,,,,
ibarp,12,2023-11-05 08:00:00.000000 UTC,2023-11-05,10:10,2023-11-05,12:05,2023-11-05,12:05
ibarp,15,2023-11-05 08:00:00.000000 UTC,2023-11-05,10:12,,,2023-11-05,12:07
ibarp,20,2023-11-05 08:00:00.000000 UTC,2023-11-05,10:38,2023-11-05,12:03,2023-11-05,12:03
ibarp,25,2023-11-05 19:01:00.000000 UTC,2023-11-05,18:57,2023-11-05,20:59,2023-11-05,20:59
ibarp,26,2023-11-05 19:01:00.000000 UTC,2023-11-05,18:46,2023-11-05,18:47,2023-11-05,18:48
ibarp,32,2023-11-05 19:01:00.000000 UTC,2023-11-05,19:07,,,2023-11-05,21:07
ibarp,34,2023-11-05 19:01:00.000000 UTC,2023-11-05,19:08,,,2023-11-05,21:07
ibarp,40,2023-11-05 19:01:00.000000 UTC,2023-11-05,19:14,,,2023-11-05,21:06
ibarp,44,2023-11-05 19:01:00.000000 UTC,2023-11-05,19:23,2023-11-05,20:58,2023-11-05,21:06
ibarp,45,2023-11-05 19:01:00.000000 UTC,2023-11-05,19:28,,,2023-11-05,21:07
ibarp,52,2023-11-05 19:01:00.000000 UTC,2023-11-05,19:37,,,2023-11-05,21:06
ibarp,54,2023-11-05 19:01:00.000000 UTC,2023-11-05,20:15,2023-11-05,20:57,2023-11-05,20:57
ibarp,60,2023-11-08 19:50:00.000000 UTC,2023-11-08,20:15,,,2023-11-08,22:00
ibarp,61,2023-11-08 19:50:00.000000 UTC,2023-11-08,20:17,,,2023-11-08,22:00
ibarp,73,2023-11-15 20:00:00.000000 UTC,2023-11-15,19:54,2023-11-15,21:54,2023-11-15,21:54
ibarp,8,2023-11-15 20:00:00.000000 UTC,2023-11-15,19:21,2023-11-15,21:54,2023-11-15,21:54
ibarp,104,2023-11-19 19:43:00.000000 UTC,2023-11-19,19:57,,,,
ibarp,105,2023-11-19 19:43:00.000000 UTC,2023-11-19,19:57,,,,
ibarp,11,2023-11-19 19:43:00.000000 UTC,2023-11-19,20:05,,,,
ibarp,113,2023-11-19 19:43:00.000000 UTC,2023-11-19,20:23,,,,
ibarp,114,2023-11-19 19:43:00.000000 UTC,2023-11-19,20:15,,,,
ibarp,115,2023-11-19 19:43:00.000000 UTC,2023-11-19,20:16,,,,
ibarp,40,2023-11-19 19:43:00.000000 UTC,2023-11-19,19:51,,,,
ibarp,116,2023-11-26 10:00:00.000000 UTC,2023-11-26,09:59,,,,
ibarp,118,2023-11-26 10:00:00.000000 UTC,2023-11-26,10:23,,,,
ibarp,7,2023-11-26 10:00:00.000000 UTC,2023-11-26,10:02,,,,
ibarp,10,2023-11-26 19:00:00.000000 UTC,2023-11-26,18:53,,,,
ibarp,11,2023-11-26 19:00:00.000000 UTC,2023-11-26,18:55,,,,
ibarp,113,2023-11-26 19:00:00.000000 UTC,2023-11-26,19:00,,,,
ibarp,117,2023-11-26 19:00:00.000000 UTC,2023-11-26,19:00,,,,
ibarp,12,2023-11-26 19:00:00.000000 UTC,2023-11-26,19:16,,,,
ibarp,125,2023-11-26 19:00:00.000000 UTC,2023-11-26,18:59,,,,
ibarp,128,2023-11-26 19:00:00.000000 UTC,2023-11-26,19:07,,,,
ibarp,131,2023-11-26 19:00:00.000000 UTC,2023-11-26,19:13,,,,
ibarp,57,2023-11-26 19:00:00.000000 UTC,2023-11-26,19:09,,,,
ibarp,14,2023-11-29 20:00:00.000000 UTC,2023-11-29,20:22,,,,
ibarp,143,2023-12-03 10:00:00.000000 UTC,2023-12-03,10:07,,,,
ibarp,88,2023-12-03 10:00:00.000000 UTC,2023-12-03,10:16,,,,
ibarp,135,2023-12-03 19:01:00.000000 UTC,2023-12-03,19:22,,,,
ibarp,139,2023-12-03 19:01:00.000000 UTC,2023-12-03,19:12,,,,
ibarp,146,2023-12-03 19:01:00.000000 UTC,2023-12-03,18:59,,,,
ibarp,148,2023-12-03 19:01:00.000000 UTC,2023-12-03,18:59,,,,
ibarp,151,2023-12-03 19:01:00.000000 UTC,2023-12-03,19:04,,,,
ibarp,153,2023-12-03 19:01:00.000000 UTC,2023-12-03,19:09,,,,
ibarp,155,2023-12-03 19:01:00.000000 UTC,2023-12-03,19:17,,,,
ibarp,160,2023-12-03 19:01:00.000000 UTC,2023-12-03,19:20,,,,
ibarp,164,2023-12-03 19:01:00.000000 UTC,2023-12-03,19:21,,,,
ibarp,168,2023-12-03 19:01:00.000000 UTC,2023-12-03,19:31,,,,
ibarp,172,2023-12-03 19:01:00.000000 UTC,2023-12-03,19:38,,,,
ibarp,173,2023-12-03 19:01:00.000000 UTC,2023-12-03,19:39,,,,
ibarp,22,2023-12-03 19:01:00.000000 UTC,2023-12-03,20:02,,,,
ibarp,48,2023-12-03 19:01:00.000000 UTC,2023-12-03,20:10,,,,
ibarp,55,2023-12-03 19:01:00.000000 UTC,2023-12-03,19:22,,,,
ibarp,73,2023-12-03 19:01:00.000000 UTC,2023-12-03,19:01,,,,
ibarp,10,2023-12-06 20:00:00.000000 UTC,2023-12-06,20:01,,,,
ibarp,139,2023-12-06 20:00:00.000000 UTC,2023-12-06,20:01,2023-12-06,22:17,2023-12-06,22:17
ibarp,176,2023-12-06 20:00:00.000000 UTC,2023-12-06,20:02,2023-12-06,22:17,2023-12-06,22:17
ibarp,31,2023-12-06 20:00:00.000000 UTC,2023-12-06,20:00,,,,
ibarp,35,2023-12-06 20:00:00.000000 UTC,2023-12-06,20:01,2023-12-06,22:17,2023-12-06,22:17
ibarp,11,2023-12-13 20:04:00.000000 UTC,2023-12-13,20:05,,,,
ibarp,186,2023-12-20 20:06:00.000000 UTC,2023-12-20,20:09,,,2023-12-20,21:59
ibarp,187,2023-12-20 20:06:00.000000 UTC,2023-12-20,20:16,,,2023-12-20,21:58
ibarp,188,2023-12-20 20:06:00.000000 UTC,2023-12-20,20:17,,,2023-12-20,22:02
ibarp,73,2023-12-20 20:06:00.000000 UTC,2023-12-20,20:06,,,2023-12-20,22:01
ibarp,7,2024-01-07 10:00:00.000000 UTC,2024-01-07,10:11,,,2024-01-07,12:07
ibarp,73,2024-01-07 10:00:00.000000 UTC,2024-01-07,10:13,,,2024-01-07,12:07
ibarp,10,2024-01-07 18:00:00.000000 UTC,2024-01-07,19:01,,,,
ibarp,148,2024-01-07 18:00:00.000000 UTC,2024-01-07,19:03,,,2024-01-07,21:22
ibarp,197,2024-01-07 18:00:00.000000 UTC,2024-01-07,19:02,,,2024-01-07,21:23
ibarp,201,2024-01-07 18:00:00.000000 UTC,2024-01-07,19:09,,,2024-01-07,21:24
ibarp,202,2024-01-07 18:00:00.000000 UTC,2024-01-07,19:09,,,2024-01-07,21:24
ibarp,205,2024-01-07 18:00:00.000000 UTC,,,,,2024-01-07,21:23
ibarp,215,2024-01-07 18:00:00.000000 UTC,2024-01-07,19:19,,,2024-01-07,21:22
ibarp,219,2024-01-07 18:00:00.000000 UTC,2024-01-07,19:25,,,2024-01-07,21:23
ibarp,221,2024-01-07 18:00:00.000000 UTC,2024-01-07,19:38,,,2024-01-07,21:23
ibarp,49,2024-01-07 18:00:00.000000 UTC,2024-01-07,19:42,,,2024-01-07,21:23
ibarp,75,2024-01-07 18:00:00.000000 UTC,2024-01-07,19:19,,,2024-01-07,21:23
ibarp,180,2024-01-10 20:00:00.000000 UTC,2024-01-10,19:52,,,,
ibarp,22,2024-01-10 20:00:00.000000 UTC,2024-01-10,19:53,,,,
ibarp,8,2024-01-10 20:00:00.000000 UTC,2024-01-10,20:13,,,,
ibarp,149,2024-01-14 10:00:00.000000 UTC,2024-01-14,10:02,,,2024-01-14,11:53
ibarp,40,2024-01-14 10:00:00.000000 UTC,2024-01-14,10:08,,,2024-01-14,11:53
ibarp,103,2024-01-14 19:05:00.000000 UTC,2024-01-14,19:07,,,,
ibarp,119,2024-01-14 19:05:00.000000 UTC,2024-01-14,19:05,,,,
ibarp,168,2024-01-14 19:05:00.000000 UTC,2024-01-14,19:47,,,,
ibarp,227,2024-01-14 19:05:00.000000 UTC,2024-01-14,19:09,,,,
ibarp,229,2024-01-14 19:05:00.000000 UTC,2024-01-14,19:25,,,,
ibarp,231,2024-01-14 19:05:00.000000 UTC,2024-01-14,19:32,,,,
ibarp,233,2024-01-14 19:05:00.000000 UTC,2024-01-14,19:44,,,,
ibarp,235,2024-01-14 19:05:00.000000 UTC,2024-01-14,19:46,,,,
ibarp,237,2024-01-14 19:05:00.000000 UTC,2024-01-14,19:55,,,,
ibarp,240,2024-01-14 19:05:00.000000 UTC,2024-01-14,20:03,,,,
ibarp,56,2024-01-14 19:05:00.000000 UTC,2024-01-14,19:08,,,,
ibarp,10,2024-01-17 20:00:00.000000 UTC,2024-01-17,20:03,,,2024-01-17,21:49
ibarp,8,2024-01-17 20:00:00.000000 UTC,2024-01-17,20:24,,,2024-01-17,21:46
ibarp,246,2024-01-21 10:00:00.000000 UTC,2024-01-21,10:20,,,,
ibarp,11,2024-01-21 19:02:00.000000 UTC,2024-01-21,19:08,,,,
ibarp,216,2024-01-21 19:02:00.000000 UTC,2024-01-21,19:18,,,,
ibarp,226,2024-01-21 19:02:00.000000 UTC,2024-01-21,19:18,,,,
ibarp,23,2024-01-21 19:02:00.000000 UTC,2024-01-21,19:09,,,,
ibarp,230,2024-01-21 19:02:00.000000 UTC,2024-01-21,19:42,,,,
ibarp,250,2024-01-21 19:02:00.000000 UTC,2024-01-21,19:06,,,,
ibarp,251,2024-01-21 19:02:00.000000 UTC,2024-01-21,19:16,,,,
ibarp,252,2024-01-21 19:02:00.000000 UTC,2024-01-21,19:18,,,,
ibarp,43,2024-01-21 19:02:00.000000 UTC,2024-01-21,19:22,,,,
ibarp,55,2024-01-21 19:02:00.000000 UTC,2024-01-21,19:24,,,,
ibarp,149,2024-02-04 10:00:00.000000 UTC,2024-02-04,09:56,,,,
ibarp,194,2024-02-04 10:00:00.000000 UTC,2024-02-04,10:35,,,,
ibarp,261,2024-02-04 10:00:00.000000 UTC,2024-02-04,10:10,,,,
ibarp,262,2024-02-04 10:00:00.000000 UTC,2024-02-04,10:26,,,,
ibarp,73,2024-02-04 10:00:00.000000 UTC,2024-02-04,18:32,,,,
ibarp,265,2024-02-04 19:00:00.000000 UTC,2024-02-04,19:54,,,,
ibarp,32,2024-02-04 19:00:00.000000 UTC,2024-02-04,19:10,,,,
ibarp,10,2024-02-07 20:00:00.000000 UTC,2024-02-07,20:03,,,,
ibarp,267,2024-02-07 20:00:00.000000 UTC,2024-02-07,20:02,,,,
ibarp,241,2024-02-11 10:00:00.000000 UTC,2024-02-11,10:11,,,,
ibarp,180,2024-02-11 19:00:00.000000 UTC,2024-02-11,19:02,,,,
ibarp,181,2024-02-11 19:00:00.000000 UTC,2024-02-11,19:16,,,,
ibarp,233,2024-02-11 19:00:00.000000 UTC,2024-02-11,19:52,,,,
ibarp,273,2024-02-11 19:00:00.000000 UTC,2024-02-11,19:29,,,,
ibarp,48,2024-02-11 19:00:00.000000 UTC,2024-02-11,19:48,,,,
ibarp,191,2024-02-14 20:00:00.000000 UTC,2024-02-14,20:13,,,,
ibarp,224,2024-02-14 20:00:00.000000 UTC,2024-02-14,20:06,,,,
ibarp,275,2024-02-14 20:00:00.000000 UTC,2024-02-14,20:09,,,,
ibarp,276,2024-02-14 20:00:00.000000 UTC,2024-02-14,20:16,,,,
ibarp,8,2024-02-14 20:00:00.000000 UTC,2024-02-14,19:59,,,,
